,0.01,0.03,0.09,0.3,0.9,3.0,9.0
SeniorCitizen,0.0,0.014975589059214745,0.13677045500105595,0.17554088491495934,0.1861404381088638,0.1900033068399783,0.19160749976959984
gender,0.0,0.0,0.0,-0.014475859344569256,-0.02089906341113428,-0.021733528408522457,-0.020855847394629774
Partner,0.0,0.0,-0.005616530595562323,-0.019623061068702808,-0.023787109516788606,-0.026362787885562327,-0.028487298677993458
Dependents,-0.06510286756661031,-0.20495680751023113,-0.23991530164445293,-0.2438619028437425,-0.24457753583126093,-0.24413230385250267,-0.2435621251832398
tenure,-0.9001503952350195,-0.8422546317812611,-0.8396140562689061,-0.8191727034235409,-0.810299785015884,-0.8054514274415403,-0.8059552528239815
PhoneService,-0.5892589556410064,-0.9227814487599971,-1.0690646435018685,-1.1109009155988536,-1.128629345185174,-0.5230100948635901,0.06455593171407001
MultipleLines,0.0,0.0,0.07514312215877567,0.15789882579292902,0.181562860754826,0.33839562398989154,0.48854289412133955
InternetService_DSL,0.0,-0.020515797882628008,-0.042796817777994996,0.0,0.0024430824367934383,0.7996691407318572,1.5474574660474145
InternetService_Fiber optic,0.0,0.0,0.0,0.1329889928285478,0.1605137690147003,1.7062149458073472,3.1925135364832413
OnlineSecurity,-0.2965429863703474,-0.4810982891872868,-0.5373379831417644,-0.5432531022825247,-0.5445733865051943,-0.40086000227409696,-0.25500425313686914
OnlineBackup,0.0,-0.16994522726606448,-0.25469079877269213,-0.2791547741151234,-0.2870862811144661,-0.1445940257022576,-0.0001546141041759485
DeviceProtection,0.0,-0.025823422930480688,-0.08854760912758423,-0.0923981272982249,-0.09357828400581891,0.04790663334696801,0.19690204428666566
TechSupport,-0.3378005278736042,-0.49653163658701693,-0.5320994290573037,-0.513858883418149,-0.5066676982998086,-0.35695042672716143,-0.2092651188400335
StreamingTV,0.0,0.0,0.0,0.0,0.0,0.3011916985888476,0.5963094342792843
StreamingMovies,0.0,0.0,0.0,-0.009751550471179812,-0.01637672942265293,0.2738319678928804,0.5700345966147456
Contract_Month-to-month,0.08329924285000215,0.6084710762041275,0.8134567310891919,1.1453175831170712,1.304543284239088,1.3573941375788565,1.3741552335988023
Contract_One year,0.0,0.0,0.0,0.3531595001852917,0.5301481907054724,0.5953464670764093,0.6155999372448264
PaperlessBilling,0.0,0.07018739988594794,0.2173337052378886,0.2705466882042851,0.28659928569635107,0.28816242411440945,0.28739551684068143
PaymentMethod_Bank transfer (automatic),0.0,0.0,-0.020324546892625892,-0.08143389138220672,-0.10562060791640858,-0.11972959818726889,-0.1250813958374662
PaymentMethod_Credit card (automatic),0.0,0.0,0.0,-0.03754671342166346,-0.06115444735796666,-0.07422337633726019,-0.07856753510872913
PaymentMethod_Electronic check,0.0556897849748105,0.25599511123914614,0.30667605195971154,0.29201754701691013,0.28143776034346296,0.2712649525264765,0.2673395147261712
MonthlyCharges,0.7789407338191925,0.9375897501107032,0.9744720014670405,0.9175514292079934,0.9060779614983427,0.0,-0.8896270288038254
